id,date,time,trading_hour,vol,vol_bucket,spot,target,target_move_pct,direction,target_hit,days_to_target,min_hit,days_to_min,max_profit_pct,days_to_max
22997,2026-01-12,14:34:54,AH,72,50-100,448.96,431.74,3.8355310049893023,Bearish,1,5.0,1,2.0,24.881949394155377,58
22998,2026-01-12,14:40:28,AH,36,20-49,448.96,432.77,3.6061119030648605,Bearish,1,5.0,1,2.0,24.881949394155377,58
22999,2026-01-12,14:44:41,AH,68,50-100,448.96,432.79,3.6016571632216587,Bearish,1,5.0,1,2.0,24.881949394155377,58
23000,2026-01-12,14:17:02,AH,2144,2000-4999,448.96,434.6,3.198503207412678,Bearish,1,2.0,1,2.0,24.881949394155377,58
23003,2026-01-12,14:02:48,AH,756,500-999,448.96,468.26,4.2988239486814,Bullish,0,,0,,0.7728957314195631,8
23004,2026-01-12,14:05:55,AH,18,10-19,448.96,604.51,34.64673913043479,Bullish,0,,0,,0.7728957314195631,8
23382,2026-01-13,13:56:17,AH,1440,1000-2000,447.2,415.9,6.9991055456171765,Bearish,1,11.0,1,4.0,24.586314847942752,57
23384,2026-01-13,13:43:24,AH,180,100-499,447.2,463.16,3.568872987477647,Bullish,0,,0,,1.1694974677507293,7
23385,2026-01-13,13:53:16,AH,36,20-49,447.2,464.0,3.756708407871201,Bullish,0,,0,,1.1694974677507293,7
23386,2026-01-13,13:15:01,AH,83,50-100,447.2,466.41,4.295617173524159,Bullish,0,,0,,1.1694974677507293,7
23387,2026-01-13,13:44:07,AH,832,500-999,447.2,468.56,4.776386404293384,Bullish,0,,0,,1.1694974677507293,7
23388,2026-01-13,14:05:20,AH,144,100-499,447.2,477.19,6.7061717352415045,Bullish,0,,0,,1.1694974677507293,7
23389,2026-01-13,14:14:35,AH,36,20-49,447.2,477.37,6.746422182468698,Bullish,0,,0,,1.1694974677507293,7
23390,2026-01-13,13:55:07,AH,1476,1000-2000,447.2,477.72,6.82468694096602,Bullish,0,,0,,1.1694974677507293,7
23425,2026-01-14,13:45:28,AH,198,100-499,439.14,408.08,7.072915243430342,Bearish,1,14.0,1,3.0,23.20216787357107,56
23426,2026-01-14,14:01:36,AH,720,500-999,439.14,409.01,6.861137678189187,Bearish,1,14.0,1,3.0,23.20216787357107,56
23427,2026-01-14,13:50:22,AH,72,50-100,439.14,413.31,5.88195108621396,Bearish,1,14.0,1,3.0,23.20216787357107,56
23428,2026-01-14,13:44:11,AH,80,50-100,439.14,421.4,4.039713986428021,Bearish,1,3.0,1,3.0,23.20216787357107,56
23639,2026-01-16,14:31:23,AH,60,50-100,437.47,460.31,5.2209294351612625,Bullish,0,,1,4.0,3.4196613883880547,4
23640,2026-01-16,14:14:30,AH,2700,2000-4999,437.52,461.49,5.478606692265503,Bullish,0,,1,4.0,3.4078425388053732,4
23641,2026-01-16,09:57:45,RTH,1,<10,438.27,475.31,8.451411230520003,Bullish,0,,1,4.0,3.230883399680852,4
23642,2026-01-16,14:33:47,AH,26,20-49,437.47,477.12,9.063478638535209,Bullish,0,,1,4.0,3.4196613883880547,4
23836,2026-01-20,14:22:12,AH,160,100-499,419.25,395.45,5.676803816338703,Bearish,1,12.0,1,11.0,19.558735837805603,53
23837,2026-01-20,13:49:02,AH,40,20-49,419.25,397.03,5.2999403697078185,Bearish,1,12.0,1,11.0,19.558735837805603,53
23838,2026-01-20,15:11:01,AH,250,100-499,419.25,401.75,4.174120453190221,Bearish,1,11.0,1,11.0,19.558735837805603,53
23839,2026-01-20,14:42:33,AH,40,20-49,419.25,402.94,3.8902802623732864,Bearish,1,11.0,1,11.0,19.558735837805603,53
23840,2026-01-20,13:52:35,AH,2160,2000-4999,419.25,403.04,3.8664281454979084,Bearish,1,11.0,1,11.0,19.558735837805603,53
23841,2026-01-20,14:52:37,AH,180,100-499,419.25,404.15,3.6016696481812813,Bearish,1,11.0,1,11.0,19.558735837805603,53
24216,2026-01-20,14:30:03,AH,67,50-100,419.25,446.28,6.447227191413231,Bullish,1,2.0,1,1.0,7.914130632267442,3
24217,2026-01-20,11:34:04,RTH,3,<10,421.32,448.96,6.560334187790749,Bullish,1,2.0,1,1.0,7.383934462114605,3
25832,2026-01-21,14:34:33,AH,3312,2000-4999,431.44,406.55,5.769052475431112,Bearish,1,10.0,1,6.0,21.831540886334135,52
25833,2026-01-21,15:01:53,AH,180,100-499,431.44,407.47,5.555813091043939,Bearish,1,10.0,1,6.0,21.831540886334135,52
25834,2026-01-21,14:35:06,AH,18,10-19,431.44,407.68,5.507138883738176,Bearish,1,10.0,1,6.0,21.831540886334135,52
25838,2026-01-21,13:34:31,AH,8,<10,431.44,469.57,8.83784535508993,Bullish,0,,1,1.0,4.865101213559534,2
26227,2026-01-22,06:13:30,PM,1,<10,437.4,419.74,4.037494284407858,Bearish,1,5.0,1,5.0,22.896662094192955,51
26228,2026-01-22,09:31:12,RTH,13,10-19,439.2,424.8,3.2786885245901587,Bearish,1,5.0,1,5.0,23.212659380692166,51
26230,2026-01-22,13:44:38,AH,96,50-100,449.36,433.92,3.4359978636282706,Bearish,1,3.0,1,2.0,24.94881609400036,51
26235,2026-01-22,11:01:40,RTH,36,20-49,446.55,475.31,6.4404881872130755,Bullish,0,,0,,1.3167602006004342,1
26236,2026-01-22,11:01:41,RTH,5,<10,446.55,481.2,7.75948941887806,Bullish,0,,0,,1.3167602006004342,1
26327,2026-01-23,13:51:18,AH,68,50-100,449.06,420.68,6.319868169064266,Bearish,1,4.0,1,1.0,24.898677236894848,50
26328,2026-01-23,13:49:06,AH,3264,2000-4999,449.06,420.8,6.2931456820914775,Bearish,1,4.0,1,1.0,24.898677236894848,50
26329,2026-01-23,14:17:09,AH,340,100-499,449.06,420.95,6.259742573375498,Bearish,1,4.0,1,1.0,24.898677236894848,50
26330,2026-01-23,13:57:40,AH,68,50-100,449.06,423.46,5.70079722086136,Bearish,1,4.0,1,1.0,24.898677236894848,50
26331,2026-01-23,13:58:42,AH,170,100-499,449.06,425.82,5.175254977063201,Bearish,1,4.0,1,1.0,24.898677236894848,50
26333,2026-01-23,14:35:05,AH,756,500-999,449.06,466.63,3.9126174675989835,Bullish,0,,0,,0.0,0
26334,2026-01-23,14:04:04,AH,774,500-999,449.06,474.59,5.685209103460556,Bullish,0,,0,,0.0,0
26335,2026-01-23,14:20:14,AH,18,10-19,449.06,476.84,6.186255734200324,Bullish,0,,0,,0.0,0
26336,2026-01-23,14:18:38,AH,387,100-499,449.06,478.99,6.6650336257961085,Bullish,0,,0,,0.0,0
26495,2026-01-21,14:52:24,AH,180,100-499,431.44,407.47,5.555813091043939,Bearish,1,10.0,1,6.0,21.831540886334135,52
28760,2026-01-07,14:02:14,AH,160,100-499,431.4,407.47,5.547056096430216,Bearish,1,19.0,1,8.0,21.82429299953639,61
29786,2025-12-19,13:54:25,AH,2700,2000-4999,481.2,461.49,4.09600997506234,Bearish,1,5.0,1,5.0,29.91479634247714,72
30610,2025-12-12,13:56:29,AH,5040,>=5000,458.96,480.39,4.669252222415898,Bullish,1,1.0,1,1.0,10.706096391842431,8
30664,2025-12-08,13:54:45,AH,756,500-999,439.58,414.24,5.764593475590331,Bearish,0,,0,,23.279039082760814,81
31111,2026-01-26,14:24:23,AH,81,50-100,435.2,405.45,6.8359375,Bearish,1,7.0,1,3.0,22.50689338235294,49
31112,2026-01-26,13:53:33,AH,3384,2000-4999,435.2,408.87,6.050091911764702,Bearish,1,7.0,1,3.0,22.50689338235294,49
31113,2026-01-26,13:58:52,AH,76,50-100,435.2,412.46,5.225183823529414,Bearish,1,7.0,1,3.0,22.50689338235294,49
31117,2026-01-26,14:25:00,AH,36,20-49,435.2,454.03,4.326746323529409,Bullish,0,,0,,1.1557649163638872,3
31118,2026-01-26,14:12:03,AH,36,20-49,435.2,454.48,4.430147058823537,Bullish,0,,0,,1.1557649163638872,3
31119,2026-01-26,14:07:35,AH,160,100-499,435.2,456.63,4.924172794117649,Bullish,0,,0,,1.1557649163638872,3
31151,2026-01-27,13:48:35,AH,360,100-499,430.91,414.03,3.917291313731418,Bearish,1,5.0,1,2.0,21.73539718270637,48
31152,2026-01-27,13:59:42,AH,1440,1000-2000,430.91,415.9,3.483325984544347,Bearish,1,2.0,1,2.0,21.73539718270637,48
31153,2026-01-27,11:45:17,RTH,1,<10,431.6,445.01,3.1070435588507803,Bullish,0,,0,,1.9995108702538467,2
31154,2026-01-27,09:38:21,RTH,4,<10,434.68,448.2,3.11033403883316,Bullish,0,,0,,1.2767757697652566,2
31155,2026-01-27,13:59:51,AH,7,<10,430.91,449.06,4.212016430345078,Bullish,0,,0,,2.162838856377341,2
31156,2026-01-27,15:21:31,AH,756,500-999,430.91,450.04,4.439442110881622,Bullish,0,,0,,2.162838856377341,2
31157,2026-01-27,14:00:07,AH,36,20-49,430.91,457.77,6.233320182868802,Bullish,0,,0,,2.162838856377341,2
31587,2026-01-28,13:07:30,AH,630,500-999,430.46,443.16,2.9503322027598493,Bullish,0,,0,,2.2696392036462494,1
31588,2026-01-28,13:07:29,AH,169,100-499,430.46,443.17,2.9526552989824926,Bullish,0,,0,,2.2696392036462494,1
31589,2026-01-28,13:07:30,AH,4,<10,430.46,443.18,2.954978395205136,Bullish,0,,0,,2.2696392036462494,1
31590,2026-01-28,13:07:28,AH,222,100-499,430.46,443.19,2.9573014914277795,Bullish,0,,0,,2.2696392036462494,1
31591,2026-01-28,13:07:33,AH,629,500-999,430.46,443.2,2.959624587650423,Bullish,0,,0,,2.2696392036462494,1
31592,2026-01-28,13:07:31,AH,339,100-499,430.46,443.21,2.961947683873066,Bullish,0,,0,,2.2696392036462494,1
31593,2026-01-28,13:07:31,AH,657,500-999,430.46,443.22,2.9642707800957226,Bullish,0,,0,,2.2696392036462494,1
31594,2026-01-28,13:07:29,AH,296,100-499,430.46,443.23,2.9665938763183664,Bullish,0,,0,,2.2696392036462494,1
31595,2026-01-28,13:07:32,AH,2042,2000-4999,430.46,443.24,2.9689169725410096,Bullish,0,,0,,2.2696392036462494,1
31596,2026-01-28,13:07:29,AH,301,100-499,430.46,443.25,2.9712400687636533,Bullish,0,,0,,2.2696392036462494,1
31597,2026-01-28,13:07:31,AH,72,50-100,430.46,443.26,2.9735631649862966,Bullish,0,,0,,2.2696392036462494,1
31598,2026-01-28,13:07:31,AH,173,100-499,430.46,443.27,2.97588626120894,Bullish,0,,0,,2.2696392036462494,1
31599,2026-01-28,13:07:29,AH,53,50-100,430.46,443.28,2.9782093574315835,Bullish,0,,0,,2.2696392036462494,1
31600,2026-01-28,13:07:30,AH,15,10-19,430.46,443.29,2.9805324536542397,Bullish,0,,0,,2.2696392036462494,1
31601,2026-01-28,13:07:32,AH,105,100-499,430.46,443.3,2.9828555498768834,Bullish,0,,0,,2.2696392036462494,1
31602,2026-01-28,13:07:32,AH,29,20-49,430.46,443.31,2.9851786460995267,Bullish,0,,0,,2.2696392036462494,1
31603,2026-01-28,13:07:33,AH,124,100-499,430.46,443.32,2.9875017423221704,Bullish,0,,0,,2.2696392036462494,1
31604,2026-01-28,13:07:30,AH,79,50-100,430.46,443.33,2.9898248385448136,Bullish,0,,0,,2.2696392036462494,1
31605,2026-01-28,13:07:30,AH,16,10-19,430.46,443.34,2.992147934767457,Bullish,0,,0,,2.2696392036462494,1
31606,2026-01-28,13:07:30,AH,89,50-100,430.46,443.35,2.994471030990114,Bullish,0,,0,,2.2696392036462494,1
31607,2026-01-28,13:07:30,AH,102,100-499,430.46,443.36,2.996794127212757,Bullish,0,,0,,2.2696392036462494,1
31608,2026-01-28,13:07:31,AH,387,100-499,430.46,443.37,2.9991172234354004,Bullish,0,,0,,2.2696392036462494,1
31609,2026-01-28,13:07:29,AH,128,100-499,430.46,443.38,3.001440319658044,Bullish,0,,0,,2.2696392036462494,1
31610,2026-01-28,13:07:30,AH,271,100-499,430.46,443.39,3.0037634158806874,Bullish,0,,0,,2.2696392036462494,1
31611,2026-01-28,13:07:33,AH,3350,2000-4999,430.46,443.4,3.006086512103331,Bullish,0,,0,,2.2696392036462494,1
31612,2026-01-28,13:07:32,AH,77,50-100,430.46,443.41,3.0084096083259877,Bullish,0,,0,,2.2696392036462494,1
31613,2026-01-28,13:07:32,AH,952,500-999,430.46,443.42,3.010732704548631,Bullish,0,,0,,2.2696392036462494,1
31614,2026-01-28,13:07:32,AH,368,100-499,430.46,443.43,3.0130558007712747,Bullish,0,,0,,2.2696392036462494,1
31615,2026-01-28,13:07:32,AH,665,500-999,430.46,443.44,3.015378896993918,Bullish,0,,0,,2.2696392036462494,1
31616,2026-01-28,13:07:33,AH,146,100-499,430.46,443.45,3.017701993216561,Bullish,0,,0,,2.2696392036462494,1
31617,2026-01-28,13:07:33,AH,31,20-49,430.46,443.46,3.020025089439205,Bullish,0,,0,,2.2696392036462494,1
31618,2026-01-28,13:07:33,AH,25,20-49,430.46,443.47,3.0223481856618615,Bullish,0,,0,,2.2696392036462494,1
31619,2026-01-28,13:07:33,AH,1131,1000-2000,430.46,443.48,3.0246712818845047,Bullish,0,,0,,2.2696392036462494,1
31620,2026-01-28,13:07:34,AH,71,50-100,430.46,443.49,3.0269943781071484,Bullish,0,,0,,2.2696392036462494,1
31621,2026-01-28,13:07:33,AH,1775,1000-2000,430.46,443.5,3.0293174743297917,Bullish,0,,0,,2.2696392036462494,1
31622,2026-01-28,13:07:33,AH,6,<10,430.46,443.51,3.031640570552435,Bullish,0,,0,,2.2696392036462494,1
31623,2026-01-28,13:07:33,AH,25,20-49,430.46,443.52,3.0339636667750787,Bullish,0,,0,,2.2696392036462494,1
31624,2026-01-28,13:07:34,AH,82,50-100,430.46,443.53,3.036286762997722,Bullish,0,,0,,2.2696392036462494,1
31625,2026-01-28,13:07:33,AH,548,500-999,430.46,443.54,3.0386098592203785,Bullish,0,,0,,2.2696392036462494,1
31626,2026-01-28,13:07:33,AH,107,100-499,430.46,443.55,3.040932955443022,Bullish,0,,0,,2.2696392036462494,1
31627,2026-01-28,13:07:33,AH,40,20-49,430.46,443.56,3.0432560516656655,Bullish,0,,0,,2.2696392036462494,1
31628,2026-01-28,13:07:33,AH,172,100-499,430.46,443.57,3.0455791478883087,Bullish,0,,0,,2.2696392036462494,1
31629,2026-01-28,13:07:33,AH,130,100-499,430.46,443.58,3.047902244110952,Bullish,0,,0,,2.2696392036462494,1
31630,2026-01-28,13:07:33,AH,540,500-999,430.46,443.59,3.0502253403335957,Bullish,0,,0,,2.2696392036462494,1
31631,2026-01-28,13:07:33,AH,82,50-100,430.46,443.6,3.0525484365562523,Bullish,0,,0,,2.2696392036462494,1
31632,2026-01-28,13:07:33,AH,40,20-49,430.46,443.61,3.0548715327788956,Bullish,0,,0,,2.2696392036462494,1
31633,2026-01-28,13:07:34,AH,41,20-49,430.46,443.62,3.0571946290015393,Bullish,0,,0,,2.2696392036462494,1
31634,2026-01-28,13:07:33,AH,7,<10,430.46,443.63,3.0595177252241825,Bullish,0,,0,,2.2696392036462494,1
31635,2026-01-28,13:07:33,AH,31,20-49,430.46,443.64,3.061840821446826,Bullish,0,,0,,2.2696392036462494,1
31636,2026-01-28,13:07:33,AH,1057,1000-2000,430.46,443.65,3.0641639176694695,Bullish,0,,0,,2.2696392036462494,1
31637,2026-01-28,13:07:33,AH,85,50-100,430.46,443.67,3.06881011011477,Bullish,0,,0,,2.2696392036462494,1
31638,2026-01-28,13:07:33,AH,278,100-499,430.46,443.68,3.071133206337413,Bullish,0,,0,,2.2696392036462494,1
31639,2026-01-28,13:07:33,AH,61,50-100,430.46,443.69,3.0734563025600563,Bullish,0,,0,,2.2696392036462494,1
31640,2026-01-28,13:07:33,AH,44,20-49,430.46,443.7,3.0757793987827,Bullish,0,,0,,2.2696392036462494,1
31641,2026-01-28,13:07:33,AH,7,<10,430.46,443.71,3.0781024950053433,Bullish,0,,0,,2.2696392036462494,1
31642,2026-01-28,13:07:33,AH,578,500-999,430.46,443.72,3.080425591228,Bullish,0,,0,,2.2696392036462494,1
31643,2026-01-28,13:07:33,AH,131,100-499,430.46,443.74,3.085071783673287,Bullish,0,,0,,2.2696392036462494,1
31644,2026-01-28,13:07:33,AH,558,500-999,430.46,443.75,3.0873948798959305,Bullish,0,,0,,2.2696392036462494,1
31645,2026-01-28,13:07:33,AH,15,10-19,430.46,443.76,3.089717976118574,Bullish,0,,0,,2.2696392036462494,1
31646,2026-01-28,13:07:33,AH,325,100-499,430.46,443.77,3.092041072341217,Bullish,0,,0,,2.2696392036462494,1
31647,2026-01-28,13:07:33,AH,25,20-49,430.46,443.78,3.0943641685638608,Bullish,0,,0,,2.2696392036462494,1
31648,2026-01-28,13:07:33,AH,100,50-100,430.46,443.79,3.096687264786517,Bullish,0,,0,,2.2696392036462494,1
31649,2026-01-28,13:07:33,AH,932,500-999,430.46,443.8,3.09901036100916,Bullish,0,,0,,2.2696392036462494,1
31650,2026-01-28,13:07:34,AH,7,<10,430.46,443.81,3.101333457231804,Bullish,0,,0,,2.2696392036462494,1
31651,2026-01-28,13:07:34,AH,199,100-499,430.46,443.82,3.103656553454447,Bullish,0,,0,,2.2696392036462494,1
31652,2026-01-28,13:07:34,AH,36,20-49,430.46,443.83,3.105979649677091,Bullish,0,,0,,2.2696392036462494,1
31653,2026-01-28,13:07:34,AH,542,500-999,430.46,443.84,3.108302745899734,Bullish,0,,0,,2.2696392036462494,1
31654,2026-01-28,13:07:34,AH,1,<10,430.46,443.9,3.122241323235608,Bullish,0,,0,,2.2696392036462494,1
31655,2026-01-28,13:07:34,AH,153,100-499,430.46,443.91,3.124564419458265,Bullish,0,,0,,2.2696392036462494,1
31656,2026-01-28,13:07:34,AH,25,20-49,430.46,443.92,3.126887515680908,Bullish,0,,0,,2.2696392036462494,1
31657,2026-01-28,13:07:34,AH,40,20-49,430.46,443.93,3.129210611903552,Bullish,0,,0,,2.2696392036462494,1
31658,2026-01-28,13:07:34,AH,115,100-499,430.46,443.94,3.1315337081261947,Bullish,0,,0,,2.2696392036462494,1
31659,2026-01-28,13:07:34,AH,5,<10,430.46,443.96,3.136179900571482,Bullish,0,,0,,2.2696392036462494,1
31660,2026-01-28,13:07:34,AH,40,20-49,430.46,443.97,3.1385029967941382,Bullish,0,,0,,2.2696392036462494,1
31661,2026-01-28,13:07:34,AH,7,<10,430.46,443.99,3.1431491892394257,Bullish,0,,0,,2.2696392036462494,1
31662,2026-01-28,13:07:34,AH,3015,2000-4999,430.46,444.0,3.1454722854620685,Bullish,0,,0,,2.2696392036462494,1
31663,2026-01-28,13:07:34,AH,62,50-100,430.46,444.01,3.147795381684712,Bullish,0,,0,,2.2696392036462494,1
31664,2026-01-28,13:07:34,AH,9,<10,430.46,444.04,3.1547646703526553,Bullish,0,,0,,2.2696392036462494,1
31665,2026-01-28,13:07:34,AH,176,100-499,430.46,444.05,3.157087766575299,Bullish,0,,0,,2.2696392036462494,1
31666,2026-01-28,13:07:34,AH,156,100-499,430.46,444.06,3.1594108627979427,Bullish,0,,0,,2.2696392036462494,1
31667,2026-01-28,13:07:34,AH,30,20-49,430.46,444.07,3.161733959020586,Bullish,0,,0,,2.2696392036462494,1
31668,2026-01-28,13:07:34,AH,65,50-100,430.46,444.08,3.164057055243229,Bullish,0,,0,,2.2696392036462494,1
31669,2026-01-28,13:07:34,AH,10,10-19,430.46,444.09,3.166380151465873,Bullish,0,,0,,2.2696392036462494,1
31670,2026-01-28,13:07:34,AH,3566,2000-4999,430.46,444.1,3.168703247688529,Bullish,0,,0,,2.2696392036462494,1
31671,2026-01-28,13:07:34,AH,8,<10,430.46,444.13,3.1756725363564593,Bullish,0,,0,,2.2696392036462494,1
31672,2026-01-28,13:07:34,AH,15,10-19,430.46,444.15,3.1803187288017467,Bullish,0,,0,,2.2696392036462494,1
31673,2026-01-28,13:07:34,AH,10,10-19,430.46,444.16,3.182641825024403,Bullish,0,,0,,2.2696392036462494,1
31674,2026-01-28,13:07:34,AH,10,10-19,430.46,444.17,3.1849649212470466,Bullish,0,,0,,2.2696392036462494,1
31675,2026-01-28,13:07:34,AH,10,10-19,430.46,444.18,3.1872880174696903,Bullish,0,,0,,2.2696392036462494,1
31676,2026-01-28,13:07:34,AH,148,100-499,430.46,444.2,3.191934209914977,Bullish,0,,0,,2.2696392036462494,1
31677,2026-01-28,13:07:34,AH,51,50-100,430.46,444.23,3.1989034985829203,Bullish,0,,0,,2.2696392036462494,1
31678,2026-01-28,13:07:34,AH,50,50-100,430.46,444.24,3.201226594805564,Bullish,0,,0,,2.2696392036462494,1
31679,2026-01-28,13:07:34,AH,145,100-499,430.46,444.25,3.2035496910282077,Bullish,0,,0,,2.2696392036462494,1
31680,2026-01-28,13:07:34,AH,2000,2000-4999,430.46,444.27,3.2081958834734943,Bullish,0,,0,,2.2696392036462494,1
31681,2026-01-28,13:07:34,AH,251,100-499,430.46,444.28,3.210518979696138,Bullish,0,,0,,2.2696392036462494,1
31682,2026-01-28,13:07:34,AH,4,<10,430.46,444.3,3.215165172141438,Bullish,0,,0,,2.2696392036462494,1
31683,2026-01-28,13:07:34,AH,114,100-499,430.46,444.31,3.217488268364081,Bullish,0,,0,,2.2696392036462494,1
31684,2026-01-28,13:07:34,AH,35,20-49,430.46,444.32,3.2198113645867243,Bullish,0,,0,,2.2696392036462494,1
31685,2026-01-28,13:07:34,AH,50,50-100,430.46,444.33,3.222134460809368,Bullish,0,,0,,2.2696392036462494,1
31686,2026-01-28,13:07:34,AH,3,<10,430.46,444.35,3.2267806532546683,Bullish,0,,0,,2.2696392036462494,1
31687,2026-01-28,13:07:34,AH,250,100-499,430.46,444.37,3.231426845699955,Bullish,0,,0,,2.2696392036462494,1
31688,2026-01-28,13:07:34,AH,39,20-49,430.46,444.38,3.2337499419225986,Bullish,0,,0,,2.2696392036462494,1
31689,2026-01-28,13:07:34,AH,89,50-100,430.46,444.4,3.238396134367885,Bullish,0,,0,,2.2696392036462494,1
31690,2026-01-28,13:07:34,AH,1,<10,430.46,444.41,3.240719230590542,Bullish,0,,0,,2.2696392036462494,1
31691,2026-01-28,13:07:34,AH,80,50-100,430.46,444.42,3.243042326813185,Bullish,0,,0,,2.2696392036462494,1
31692,2026-01-28,13:07:34,AH,1092,1000-2000,430.46,444.44,3.2476885192584724,Bullish,0,,0,,2.2696392036462494,1
31693,2026-01-28,13:07:34,AH,13,10-19,430.46,444.45,3.250011615481115,Bullish,0,,0,,2.2696392036462494,1
31694,2026-01-28,13:07:34,AH,10,10-19,430.46,444.48,3.2569809041490587,Bullish,0,,0,,2.2696392036462494,1
31695,2026-01-28,13:07:34,AH,637,500-999,430.46,444.49,3.2593040003717024,Bullish,0,,0,,2.2696392036462494,1
31696,2026-01-28,13:07:34,AH,863,500-999,430.46,444.5,3.261627096594346,Bullish,0,,0,,2.2696392036462494,1
31697,2026-01-28,13:07:34,AH,683,500-999,430.46,444.51,3.263950192816989,Bullish,0,,0,,2.2696392036462494,1
31698,2026-01-28,13:07:34,AH,2,<10,430.46,444.52,3.2662732890396327,Bullish,0,,0,,2.2696392036462494,1
31699,2026-01-28,13:07:34,AH,352,100-499,430.46,444.55,3.273242577707576,Bullish,0,,0,,2.2696392036462494,1
31700,2026-01-28,13:07:34,AH,150,100-499,430.46,444.57,3.277888770152863,Bullish,0,,0,,2.2696392036462494,1
31701,2026-01-28,13:07:34,AH,15,10-19,430.46,444.59,3.28253496259815,Bullish,0,,0,,2.2696392036462494,1
31702,2026-01-28,13:07:34,AH,71,50-100,430.46,444.6,3.2848580588208067,Bullish,0,,0,,2.2696392036462494,1
31703,2026-01-28,13:07:34,AH,7,<10,430.46,444.62,3.2895042512660932,Bullish,0,,0,,2.2696392036462494,1
31704,2026-01-28,13:07:34,AH,15,10-19,430.46,444.63,3.291827347488737,Bullish,0,,0,,2.2696392036462494,1
31705,2026-01-28,13:07:34,AH,1086,1000-2000,430.46,444.64,3.2941504437113798,Bullish,0,,0,,2.2696392036462494,1
31706,2026-01-28,13:07:34,AH,157,100-499,430.46,444.66,3.2987966361566805,Bullish,0,,0,,2.2696392036462494,1
31707,2026-01-28,13:07:34,AH,4,<10,430.46,444.67,3.3011197323793233,Bullish,0,,0,,2.2696392036462494,1
31708,2026-01-28,13:07:34,AH,11,10-19,430.46,444.68,3.303442828601967,Bullish,0,,0,,2.2696392036462494,1
31709,2026-01-28,13:07:34,AH,101,100-499,430.46,444.69,3.3057659248246107,Bullish,0,,0,,2.2696392036462494,1
31710,2026-01-28,13:07:34,AH,60,50-100,430.46,444.7,3.3080890210472544,Bullish,0,,0,,2.2696392036462494,1
31711,2026-01-28,13:07:34,AH,180,100-499,430.46,444.71,3.3104121172698973,Bullish,0,,0,,2.2696392036462494,1
31712,2026-01-28,13:07:34,AH,101,100-499,430.46,444.74,3.317381405937841,Bullish,0,,0,,2.2696392036462494,1
31713,2026-01-28,13:07:34,AH,1848,1000-2000,430.46,444.75,3.3197045021604845,Bullish,0,,0,,2.2696392036462494,1
31714,2026-01-28,13:07:34,AH,13,10-19,430.46,444.76,3.322027598383128,Bullish,0,,0,,2.2696392036462494,1
31715,2026-01-28,13:07:35,AH,263,100-499,430.46,444.77,3.324350694605771,Bullish,0,,0,,2.2696392036462494,1
31716,2026-01-28,13:07:34,AH,61,50-100,430.46,444.78,3.3266737908284147,Bullish,0,,0,,2.2696392036462494,1
31717,2026-01-28,13:07:34,AH,48,20-49,430.46,444.79,3.3289968870510713,Bullish,0,,0,,2.2696392036462494,1
31718,2026-01-28,13:07:34,AH,2,<10,430.46,444.8,3.3313199832737146,Bullish,0,,0,,2.2696392036462494,1
31719,2026-01-28,13:07:35,AH,25,20-49,430.46,444.81,3.3336430794963583,Bullish,0,,0,,2.2696392036462494,1
31720,2026-01-28,13:07:35,AH,52,50-100,430.46,444.82,3.335966175719002,Bullish,0,,0,,2.2696392036462494,1
31721,2026-01-28,13:07:36,AH,19,10-19,430.46,444.83,3.338289271941645,Bullish,0,,0,,2.2696392036462494,1
31722,2026-01-28,13:07:34,AH,6,<10,430.46,444.84,3.3406123681642885,Bullish,0,,0,,2.2696392036462494,1
31723,2026-01-28,13:07:34,AH,3,<10,430.46,444.85,3.342935464386945,Bullish,0,,0,,2.2696392036462494,1
31724,2026-01-28,13:07:34,AH,40,20-49,430.46,444.86,3.345258560609589,Bullish,0,,0,,2.2696392036462494,1
